source, interaction, target
Apis mellifera, visitsFlowersOf , Persicaria nepalensis 
Apis mellifera, visitsFlowersOf , Brassica oleracea 
Apis mellifera, visitsFlowersOf , Acer pseudoplatanus 
Apis mellifera, visitsFlowersOf , Salvia pratensis 
Apis mellifera, visitsFlowersOf , Pulmonaria officinalis 
Apatura ilia, eats , Salix caprea 
Polistes dominula, visits , Helianthus petiolaris 
Polyommatus icarus, eats , Medicago lupulina 
Polyommatus icarus, visitsFlowersOf , Eryngium amethystinum 
Vanessa atalanta, visits , Buddleja davidii 
Syritta pipiens, visitsFlowersOf , Symphyotrichum pilosum 
Syritta pipiens, eats , Lobularia maritima 
Eristalis tenax, visitsFlowersOf , Eranthis hyemalis 
Eristalis tenax, eats , Buddleja davidii 
Scaeva pyrastri, visitsFlowersOf , Euphorbia helioscopia 
Episyrphus balteatus, eats , Olea europaea 
Apis mellifera, visitsFlowersOf , Lavandula dentata 
Apis mellifera, visitsFlowersOf , Trifolium incarnatum 
Apis mellifera, visitsFlowersOf , Silybum marianum 
Apis mellifera, visitsFlowersOf , Sonchus oleraceus 
Apis mellifera, visitsFlowersOf , Dittrichia viscosa 
Apis mellifera, visitsFlowersOf , Rosa rugosa 
Apis mellifera, visitsFlowersOf , Lavandula stoechas 
Apis mellifera, visitsFlowersOf , Puschkinia scilloides 
Apis mellifera, preysOn , Apis mellifera 
Apis mellifera, eats , Brassica rapa 
Apis mellifera, eats , Solidago altissima 
Apis mellifera, eats , Trifolium incarnatum 
Apis mellifera, eats , Oenothera speciosa 
Apis mellifera, eats , Carduus pycnocephalus 
Apis mellifera, eats , Cynara cardunculus 
Apis mellifera, eats , Brassica oleracea 
Apis mellifera, eats , Prunus dulcis 
Apis mellifera, eats , Hylotelephium spectabile 
Apis mellifera, eats , Phacelia tanacetifolia 
Apis mellifera, eats , Marrubium vulgare 
Apis mellifera, eats , Dipsacus sativus 
Apis mellifera, eats , Begonia cucullata 
Eristalis tenax, visitsFlowersOf , Mentha aquatica 
Eristalis tenax, visitsFlowersOf , Achillea millefolium 
Autographa gamma, eats , Brassica oleracea 
Autographa gamma, eats , Medicago sativa 
Autographa gamma, eats , Pisum sativum 
Autographa gamma, eats , Beta vulgaris 
Autographa gamma, eats , Linum usitatissimum 
Autographa gamma, eats , Solanum tuberosum 
Bombus lapidarius, visitsFlowersOf , Anchusa officinalis 
Bombus lapidarius, visitsFlowersOf , Echium vulgare 
Bombus lapidarius, visitsFlowersOf , Papaver rhoeas 
Apis mellifera, visitsFlowersOf , Lotus corniculatus 
Apis mellifera, visitsFlowersOf , Osteospermum jucundum 
Apis mellifera, visitsFlowersOf , Brassica rapa 
Apis mellifera, visitsFlowersOf , Ribes sanguineum 
Apis mellifera, visitsFlowersOf , Eruca vesicaria 
Apis mellifera, visitsFlowersOf , Galactites tomentosa 
Apis mellifera, visitsFlowersOf , Hyacinthoides non-scripta 
Apis mellifera, visitsFlowersOf , Erica carnea 
Volucella bombylans, visitsFlowersOf , Heracleum sphondylium 
Apatura ilia, eats , Populus nigra 
Polistes dominula, visits , Ampelopsis heterophylla 
Polistes dominula, visits , Reynoutria japonica 
Polistes dominula, eats , Lantana camara 
Epistrophe eligans, visitsFlowersOf , Prunus domestica 
Helophilus trivittatus, visitsFlowersOf , Hedera helix 
Apodemus flavicollis, eats , Rubus idaeus 
Coenonympha pamphilus, eats , Anthoxanthum odoratum 
Vanessa atalanta, visitsFlowersOf , Syringa vulgaris 
Vanessa atalanta, visitsFlowersOf , Rapistrum rugosum 
Vanessa atalanta, visitsFlowersOf , Asclepias syriaca 
Vanessa atalanta, visitsFlowersOf , Prunus laurocerasus 
Vanessa atalanta, eats , Escallonia rubra 
Vanessa atalanta, eats , Centranthus ruber 
Stomorhina lunata, visitsFlowersOf , Verbascum sinuatum 
Syritta pipiens, visitsFlowersOf , Lobularia maritima 
Syritta pipiens, visitsFlowersOf , Dasiphora fruticosa 
Syritta pipiens, visitsFlowersOf , Erigeron canadensis 
Syritta pipiens, visits , Ageratina altissima 
Eristalis tenax, visitsFlowersOf , Sonchus oleraceus 
Eristalis tenax, visitsFlowersOf , Origanum vulgare 
Eristalis tenax, eats , Foeniculum vulgare 
Sphaerophoria scripta, visitsFlowersOf , Bellis perennis 
Graphomya maculata, visitsFlowersOf , Hedera helix 
Apis mellifera, pollinates , Bidens pilosa 
Apis mellifera, visitsFlowersOf , Ampelopsis heterophylla 
Apis mellifera, visitsFlowersOf , Solidago altissima 
Apis mellifera, visitsFlowersOf , Hylotelephium telephium 
Apis mellifera, visitsFlowersOf , Trifolium hirtum 
Apis mellifera, visitsFlowersOf , Buddleja davidii 
Apis mellifera, visitsFlowersOf , Baccharis halimifolia 
Apis mellifera, visitsFlowersOf , Mentha spicata 
Apis mellifera, visits , Ampelopsis heterophylla 
Apis mellifera, visits , Ageratina altissima 
Apis mellifera, visits , Glechoma hederacea 
Apis mellifera, visits , Lantana camara 
Apis mellifera, hasHost , Reynoutria japonica 
Apis mellifera, eats , Symphoricarpos albus 
Apis mellifera, eats , Alcea rosea 
Apis mellifera, eats , Gaillardia pulchella 
Apis mellifera, eats , Pyrus communis 
Apis mellifera, eats , Rosa rugosa 
Apis mellifera, eats , Vicia faba 
Vespula vulgaris, visits , Heracleum sphondylium 
Vespula germanica, visitsFlowersOf , Campsis radicans 
Pararge aegeria, eats , Elymus repens 
Pararge aegeria, eats , Poa annua 
Eupeodes latifasciatus, visitsFlowersOf , Raphanus raphanistrum 
Episyrphus balteatus, visitsFlowersOf , Echium vulgare 
Episyrphus balteatus, visitsFlowersOf , Papaver rhoeas 
Bombus lapidarius, visitsFlowersOf , Oxalis articulata 
Bombus lapidarius, visitsFlowersOf , Rubus fruticosus 
Bombus lapidarius, visitsFlowersOf , Prunus domestica 
Bombus lapidarius, visitsFlowersOf , Thymus serpyllum 
Apis mellifera, visitsFlowersOf , Geranium pyrenaicum 
Apis mellifera, visitsFlowersOf , Raphanus raphanistrum 
Apis mellifera, visitsFlowersOf , Oxalis corniculata 
Apis mellifera, visitsFlowersOf , Salvia officinalis 
Apis mellifera, visitsFlowersOf , Lonicera japonica 
Apis mellifera, visitsFlowersOf , Galinsoga parviflora 
Apis mellifera, visitsFlowersOf , Scabiosa columbaria 
Apis mellifera, visitsFlowersOf , Prunus cerasus 
Apis mellifera, visitsFlowersOf , Pentaglottis sempervirens 
Apis mellifera, visitsFlowersOf , Hyacinthoides hispanica 
Polistes dominula, visitsFlowersOf , Solidago canadensis 
Epistrophe eligans, visitsFlowersOf , Smyrnium olusatrum 
Polyommatus icarus, eats , Medicago falcata 
Polyommatus icarus, eats , Vicia cracca 
Polyommatus icarus, eats , Trifolium repens 
Polyommatus icarus, eats , Trifolium pratense 
Polyommatus icarus, visitsFlowersOf , Onobrychis viciifolia 
Apodemus flavicollis, eats , Sorbus aucuparia 
Apodemus flavicollis, eats , Prunus padus 
Apodemus flavicollis, eats , Ribes nigrum 
Apodemus flavicollis, eats , Ribes spicatum 
Metellina segmentata, preysOn , Metellina segmentata 
Metellina segmentata, preysOn , Diplocephalus picinus 
Vanessa atalanta, visitsFlowersOf , Cirsium arvense 
Vanessa atalanta, eats , Sixalix atropurpurea 
Syritta pipiens, hasHost , Erigeron annuus 
Volucella zonaria, visitsFlowersOf , Rubus ulmifolius 
Eristalis tenax, visitsFlowersOf , Cirsium arvense 
Eristalis tenax, eats , Lobularia maritima 
Eristalis arbustorum, visits , Ageratina altissima 
Eristalis arbustorum, eats , Glebionis coronaria 
Sphaerophoria scripta, visitsFlowersOf , Ranunculus acris 
Episyrphus balteatus, visitsFlowersOf , Smyrnium olusatrum 
Chrysotoxum cautum, visitsFlowersOf , Crepis tectorum 
Apis mellifera, pollinates , Helianthus annuus 
Apis mellifera, pollinates , Waltheria indica 
Apis mellifera, visitsFlowersOf , Clinopodium nepeta 
Apis mellifera, visitsFlowersOf , Mirabilis laevis 
Apis mellifera, visitsFlowersOf , Cichorium intybus 
Apis mellifera, visitsFlowersOf , Calendula officinalis 
Apis mellifera, visitsFlowersOf , Amorpha fruticosa 
Apis mellifera, visitsFlowersOf , Perilla frutescens 
Apis mellifera, visitsFlowersOf , Penstemon digitalis 
Apis mellifera, visitsFlowersOf , Symphyotrichum laeve 
Apis mellifera, visitsFlowersOf , Bellis perennis 
Apis mellifera, visitsFlowersOf , Cynara cardunculus 
Apis mellifera, visitsFlowersOf , Centaurea montana 
Apis mellifera, visitsFlowersOf , Cakile maritima 
Apis mellifera, visitsFlowersOf , Rubus armeniacus 
Apis mellifera, visitsFlowersOf , Ocimum basilicum 
Apis mellifera, visitsFlowersOf , Pontederia cordata 
Apis mellifera, visits , Melilotus albus 
Apis mellifera, hasHost , Raphanus sativus 
Apis mellifera, eats , Teucrium chamaedrys 
Apis mellifera, eats , Plantago lanceolata 
Apis mellifera, eats , Sonchus oleraceus 
Apis mellifera, eats , Euphorbia oblongata 
Apis mellifera, eats , Nemophila menziesii 
Apis mellifera, eats , Physostegia virginiana 
Pararge aegeria, eats , Holcus lanatus 
Pararge aegeria, eats , Poa nemoralis 
Pararge aegeria, eats , Melica uniflora 
Episyrphus balteatus, visitsFlowersOf , Bellis perennis 
Episyrphus balteatus, visitsFlowersOf , Galium album 
Orgyia antiqua, eats , Salix fragilis 
Chaetopteryx villosa, eats , Meridion circulare 
Lacanobia oleracea, eats , Brassica oleracea 
Bombus lapidarius, visitsFlowersOf , Cyanus segetum 
Bombus lapidarius, visitsFlowersOf , Lotus corniculatus 
Bombus lapidarius, visitsFlowersOf , Centaurea scabiosa 
Bombus lapidarius, visitsFlowersOf , Pentaglottis sempervirens 
Bombus lapidarius, visitsFlowersOf , Allium schoenoprasum 
Apis mellifera, visitsFlowersOf , Prunus persica 
Apis mellifera, visitsFlowersOf , Malva sylvestris 
Apis mellifera, visitsFlowersOf , Ribes nigrum 
Apis mellifera, visitsFlowersOf , Choisya ternata 
Apis mellifera, visitsFlowersOf , Lamium galeobdolon 
Apis mellifera, visitsFlowersOf , Leucanthemum vulgare 
Apis mellifera, visitsFlowersOf , Centaurea scabiosa 
Apis mellifera, pollinates , Echium vulgare 
Apis mellifera, mutualistOf , Rosmarinus officinalis 
Apis mellifera, hasHost , Asclepias speciosa 
Apatura ilia, eats , Salix alba 
Apatura ilia, eats , Populus alba 
Mantis religiosa, preysOn , Vespula vulgaris 
Mantis religiosa, eats , Mantis religiosa 
Polistes dominula, visitsFlowersOf , Solidago altissima 
Polistes dominula, visits , Campsis radicans 
Polistes dominula, visits , Asclepias incarnata 
Polistes dominula, visits , Lantana camara 
Polistes dominula, visits , Passiflora edulis 
Polistes dominula, eats , Euonymus japonicus 
Polistes dominula, eats , Danaus plexippus 
Polistes dominula, eats , Melilotus albus 
Polistes dominula, eats , Passiflora caerulea 
Polyommatus icarus, visitsFlowersOf , Medicago sativa 
Polyommatus icarus, visitsFlowersOf , Daucus carota 
Polyommatus icarus, visitsFlowersOf , Vicia cracca 
Polyommatus icarus, visitsFlowersOf , Mentha suaveolens 
Polyommatus icarus, visitsFlowersOf , Origanum vulgare 
Polyommatus icarus, hasHost , Medicago sativa 
Helophilus trivittatus, visitsFlowersOf , Eupatorium cannabinum 
Agalenatea redii, preysOn , Holcostethus strictus 
Agalenatea redii, preysOn , Phyllobius roboretanus 
Araneus diadematus, preysOn , Tipula paludosa 
Araneus diadematus, eats , Apis mellifera 
Araneus diadematus, eats , Vespula vulgaris 
Metellina segmentata, preysOn , Hahnia pusilla 
Metellina segmentata, preysOn , Athous subfuscus 
Coenonympha pamphilus, eats , Poa annua 
Coenonympha pamphilus, eats , Nardus stricta 
Coenonympha pamphilus, eats , Deschampsia flexuosa 
Vanessa atalanta, visitsFlowersOf , Prunus domestica 
Vanessa atalanta, visitsFlowersOf , Sixalix atropurpurea 
Vanessa atalanta, visitsFlowersOf , Eupatorium cannabinum 
Vanessa atalanta, visitsFlowersOf , Urtica dioica 
Vanessa atalanta, visitsFlowersOf , Eriobotrya japonica 
Vanessa atalanta, eats , Erigeron glaucus 
Vanessa atalanta, eats , Eriobotrya japonica 
Vanessa atalanta, eats , Verbena bonariensis 
Vanessa atalanta, eats , Lantana camara 
Orgyia antiqua, eats , Prunus domestica 
Orgyia antiqua, eats , Rubus idaeus 
Syritta pipiens, visitsFlowersOf , Tanacetum vulgare 
Syritta pipiens, visitsFlowersOf , Tripleurospermum inodorum 
Syritta pipiens, visitsFlowersOf , Heracleum sphondylium 
Syritta pipiens, eats , Glebionis coronaria 
Syritta pipiens, eats , Hedera helix 
Syritta pipiens, eats , Origanum vulgare 
Volucella zonaria, visitsFlowersOf , Buddleja davidii 
Eristalis tenax, visitsFlowersOf , Bellis sylvestris 
Eristalis tenax, visitsFlowersOf , Prunus laurocerasus 
Eristalis tenax, visitsFlowersOf , Sonchus arvensis 
Eristalis tenax, eats , Helminthotheca echioides 
Eristalis tenax, eats , Calendula officinalis 
Eristalis tenax, eats , Lantana camara 
Eristalis arbustorum, visitsFlowersOf , Hedera helix 
Eristalis arbustorum, visitsFlowersOf , Leucanthemum vulgare 
Eristalis arbustorum, visitsFlowersOf , Ammi majus 
Eristalis arbustorum, visits , Daucus carota 
Eristalis pertinax, visitsFlowersOf , Rubus fruticosus 
Eristalis pertinax, visitsFlowersOf , Heracleum sphondylium 
Eristalis pertinax, visitsFlowersOf , Acer pseudoplatanus 
Eupeodes corollae, visitsFlowersOf , Bellis sylvestris 
Eupeodes corollae, visitsFlowersOf , Hedera helix 
Eupeodes latifasciatus, visitsFlowersOf , Hedera helix 
Sphaerophoria scripta, visitsFlowersOf , Prunus avium 
Sphaerophoria scripta, visitsFlowersOf , Verbascum sinuatum 
Sphaerophoria scripta, visitsFlowersOf , Hedera helix 
Scaeva pyrastri, visitsFlowersOf , Crepis tectorum 
Scaeva pyrastri, visitsFlowersOf , Ranunculus acris 
Scaeva selenitica, visitsFlowersOf , Verbascum sinuatum 
Episyrphus balteatus, eats , Hedera helix 
Mesembrina meridiana, visitsFlowersOf , Hedera helix 
Mesembrina meridiana, visitsFlowersOf , Heracleum sphondylium 
Musca domestica, visitsFlowersOf , Rubus idaeus 
Musca domestica, mutualistOf , Dracaena reflexa 
Graphomya maculata, visitsFlowersOf , Heracleum sphondylium 
Cylindromyia bicolor, visitsFlowersOf , Foeniculum vulgare 
Linnaemya vulpina, endoparasitoidOf , Lycophotia porphyrea 
Apis mellifera, visitsFlowersOf , Rubus fruticosus 
Apis mellifera, visitsFlowersOf , Epilobium ciliatum 
Apis mellifera, visitsFlowersOf , Pittosporum tobira 
Apis mellifera, visitsFlowersOf , Scilla siberica 
Apis mellifera, visitsFlowersOf , Helenium autumnale 
Apis mellifera, visitsFlowersOf , Jacobaea vulgaris 
Apis mellifera, visitsFlowersOf , Dahlia pinnata 
Apis mellifera, visitsFlowersOf , Verbascum sinuatum 
Apis mellifera, visitsFlowersOf , Hamamelis virginiana 
Apis mellifera, visitsFlowersOf , Tussilago farfara 
Apis mellifera, visitsFlowersOf , Bellis sylvestris 
Apis mellifera, visitsFlowersOf , Argyranthemum frutescens 
Apis mellifera, visitsFlowersOf , Silphium perfoliatum 
Apis mellifera, visitsFlowersOf , Cornus sericea 
Apis mellifera, visitsFlowersOf , Prunus serrulata 
Apis mellifera, visitsFlowersOf , Prunus spinosa 
Apis mellifera, visitsFlowersOf , Rubus ursinus 
Apis mellifera, visitsFlowersOf , Caragana arborescens 
Apis mellifera, visitsFlowersOf , Marrubium vulgare 
Apis mellifera, visitsFlowersOf , Verbena bonariensis 
Apis mellifera, visitsFlowersOf , Persicaria capitata 
Apis mellifera, visitsFlowersOf , Viburnum carlesii 
Apis mellifera, visitsFlowersOf , Dipsacus laciniatus 
Apis mellifera, visits , Verbesina alternifolia 
Apis mellifera, visits , Hylotelephium maximum 
Apis mellifera, visits , Oenothera speciosa 
Apis mellifera, visits , Echinacea purpurea 
Apis mellifera, visits , Portulaca grandiflora 
Apis mellifera, hasHost , Oenothera speciosa 
Apis mellifera, eats , Papaver nudicaule 
Apis mellifera, eats , Clinopodium nepeta 
Apis mellifera, eats , Euonymus japonicus 
Apis mellifera, eats , Lobelia erinus 
Apis mellifera, eats , Acer palmatum 
Apis mellifera, eats , Myrtus communis 
Apis mellifera, eats , Asclepias syriaca 
Apis mellifera, eats , Hypochaeris radicata 
Apis mellifera, eats , Melilotus officinalis 
Apis mellifera, eats , Cephalanthus occidentalis 
Vespula vulgaris, visitsFlowersOf , Fatsia japonica 
Vespula vulgaris, visits , Foeniculum vulgare 
Vespula vulgaris, eats , Fatsia japonica 
Vespula germanica, visits , Campsis radicans 
Vespula germanica, eats , Rubus fruticosus 
Vespula germanica, eats , Campsis radicans 
Vespula germanica, eats , Foeniculum vulgare 
Vespula germanica, eats , Reynoutria japonica 
Vespula germanica, eats , Apis mellifera 
Pararge aegeria, eats , Melica nutans 
Pararge aegeria, eats , Cynodon dactylon 
Pararge aegeria, eats , Poa trivialis 
Pararge aegeria, eats , Oryzopsis miliacea 
Vespula germanica, visitsFlowersOf , Geranium pyrenaicum 
Melanostoma scalare, visitsFlowersOf , Rubus fruticosus 
Eristalis tenax, visitsFlowersOf , Scorzoneroides autumnalis 
Eristalis tenax, visitsFlowersOf , Eruca vesicaria 
Eristalis tenax, visitsFlowersOf , Crepis tectorum 
Eristalis tenax, visitsFlowersOf , Thymus serpyllum 
Syritta pipiens, visitsFlowersOf , Rubus fruticosus 
Syritta pipiens, visitsFlowersOf , Eruca vesicaria 
Syritta pipiens, pollinates , Angelica sylvestris 
Episyrphus balteatus, visitsFlowersOf , Rubus fruticosus 
Episyrphus balteatus, visitsFlowersOf , Trifolium repens 
Episyrphus balteatus, visitsFlowersOf , Ranunculus repens 
Episyrphus balteatus, visitsFlowersOf , Convolvulus arvensis 
Episyrphus balteatus, visitsFlowersOf , Oxalis corniculata 
Episyrphus balteatus, visitsFlowersOf , Allium fistulosum 
Episyrphus balteatus, pollinates , Hypochaeris radicata 
Volucella zonaria, visitsFlowersOf , Lysimachia barystachys 
Stomorhina lunata, mutualistOf , Dracaena reflexa 
Orgyia antiqua, eats , Thuja occidentalis 
Chaetopteryx villosa, eats , Fragilaria vaucheriae 
Chaetopteryx villosa, eats , Achnanthes minutissima 
Chaetopteryx villosa, eats , Navicula menisculus 
Chaetopteryx villosa, eats , Amphora pediculus 
Chaetopteryx villosa, eats , Cocconeis placentula 
Chaetopteryx villosa, eats , Navicula lanceolata 
Chaetopteryx villosa, eats , Navicula tripunctata 
Chaetopteryx villosa, eats , Navicula cryptotenella 
Lacanobia oleracea, eats , Spinacia oleracea 
Lacanobia oleracea, eats , Solanum tuberosum 
Lacanobia oleracea, eats , Solanum lycopersicum 
Noctua pronuba, eats , Lactuca sativa 
Pyrus communis, pathogenOf , Pyrus communis 
Vanessa atalanta, eats , Urtica urens 
Vanessa atalanta, eats , Humulus lupulus 
Bombus lapidarius, visitsFlowersOf , Rubus idaeus 
Bombus lapidarius, visitsFlowersOf , Geranium pratense 
Bombus lapidarius, visitsFlowersOf , Trifolium pratense 
Bombus lapidarius, visitsFlowersOf , Plantago lanceolata 
Bombus lapidarius, visitsFlowersOf , Prunus avium 
Bombus lapidarius, visitsFlowersOf , Symphoricarpos albus 
Bombus lapidarius, pollinates , Cirsium arvense 
Apis mellifera, visitsFlowersOf , Hyssopus officinalis 
