occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship
;Coenonympha pamphilus;Coenonympha pamphilus (Linnaeus, 1758);1911461;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Coenonympha;Coenonympha pamphilus;Coenonympha pamphilus;(Linnaeus, 1758) 
;Vanessa atalanta;Vanessa atalanta (Linnaeus, 1758);1898286;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Vanessa;Vanessa atalanta;Vanessa atalanta;(Linnaeus, 1758) 
;Nomophila noctuella;Nomophila noctuella (Denis & Schiffermüller);1881151;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Nomophila;Nomophila noctuella;Nomophila noctuella;(Denis & Schiffermüller) 
;Orgyia antiqua;Orgyia antiqua (Linnaeus, 1758);1819873;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Orgyia;Orgyia antiqua;Orgyia antiqua;(Linnaeus, 1758) 
;Autographa gamma;Autographa gamma (Linnaeus, 1758);1792418;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Autographa;Autographa gamma;Autographa gamma;(Linnaeus, 1758) 
;Noctua pronuba;Noctua pronuba Linnaeus, 1758;1789695;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua;Noctua pronuba;Noctua pronuba;Linnaeus, 1758
;Agrotis exclamationis;Agrotis exclamationis (Linnaeus, 1758);1771214;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Agrotis;Agrotis exclamationis;Agrotis exclamationis;(Linnaeus, 1758) 
;Lacanobia oleracea;Lacanobia oleracea Linnaeus, 1758;1759083;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Lacanobia;Lacanobia oleracea;Lacanobia oleracea;Linnaeus, 1758
;Pholidoptera griseoaptera;Pholidoptera griseoaptera (De Geer, 1773);1695297;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Pholidoptera;Pholidoptera griseoaptera;Pholidoptera griseoaptera;(De Geer, 1773) 
;Meconema meridionale;Meconema meridionale Costa, 1860;1690429;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Meconema;Meconema meridionale;Meconema meridionale;Costa, 1860
;Volucella zonaria;Volucella zonaria (Poda, 1761);1541832;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Volucella;Volucella zonaria;Volucella zonaria;(Poda, 1761) 
;Volucella inanis;Volucella inanis (Linnaeus, 1758);1541740;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Volucella;Volucella inanis;Volucella inanis;(Linnaeus, 1758) 
;Scaeva selenitica;Scaeva selenitica (Meigen, 1822);1537717;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Scaeva;Scaeva selenitica;Scaeva selenitica;(Meigen, 1822) 
;Neomyia cornicina;Neomyia cornicina (Fabricius, 1775);1527645;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Neomyia;Neomyia cornicina;Neomyia cornicina;(Fabricius, 1775) 
;Stomoxys calcitrans;Stomoxys calcitrans (Linnaeus, 1758);1526081;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Stomoxys;Stomoxys calcitrans;Stomoxys calcitrans;(Linnaeus, 1758) 
;Onesia viarum;Onesia viarum Robineau-Desvoidy, 1830;1502461;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Calliphoridae;Bellardia;Bellardia viarum;Onesia viarum;Robineau-Desvoidy, 1830
;Cynomya mortuorum;Cynomya mortuorum (Linnaeus, 1761);1502142;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Calliphoridae;Cynomya;Cynomya mortuorum;Cynomya mortuorum;(Linnaeus, 1761) 
;Linnaemya vulpina;Linnaemya vulpina (Fallén, 1810);1465590;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Linnaemya;Linnaemya vulpina;Linnaemya vulpina;(Fallén, 1810) 
;Chaetopteryx villosa;Chaetopteryx villosa (Fabricius, 1798);1442307;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Trichoptera;Limnephilidae;Chaetopteryx;Chaetopteryx villosa;Chaetopteryx villosa;(Fabricius, 1798) 
;Bombus lapidarius;Bombus lapidarius (Linnaeus, 1758);1340301;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Bombus;Bombus lapidarius;Bombus lapidarius;(Linnaeus, 1758) 
;Vespa velutina;Vespa velutina Lepeletier, 1836;1311477;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Vespidae;Vespa;Vespa velutina;Vespa velutina;Lepeletier, 1836
;Pernis apivorus;Pernis apivorus (Linnaeus, 1758);2480420;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Pernis;Pernis apivorus;Pernis apivorus;(Linnaeus, 1758) 
;Gallus gallus;Gallus gallus (Linnaeus, 1758);9326020;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus gallus;Gallus gallus;(Linnaeus, 1758) 
;Beauveria bassiana;Beauveria bassiana (Bals.-Criv.) Vuill.;2560612;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria bassiana;Beauveria bassiana;(Bals.-Criv.) Vuill.
;Varroa destructor;Varroa destructor Anderson & Trueman, 2000;2188249;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Mesostigmata;Varroidae;Varroa;Varroa destructor;Varroa destructor;Anderson & Trueman, 2000
;Galleria mellonella;Galleria mellonella (Linnaeus, 1758);1876542;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;Galleria;Galleria mellonella;Galleria mellonella;(Linnaeus, 1758) 
;Brassicogethes aeneus;Brassicogethes aeneus (Fabricius, 1775);4452928;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Nitidulidae;Brassicogethes;Brassicogethes aeneus;Brassicogethes aeneus;(Fabricius, 1775) 
;Leptinotarsa decemlineata;Leptinotarsa decemlineata (Say, 1824);1047536;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptinotarsa;Leptinotarsa decemlineata;Leptinotarsa decemlineata;(Say, 1824) 
;Lymantria dispar;Lymantria dispar Linnaeus, 1758;1820406;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Lymantria;Lymantria dispar;Lymantria dispar;Linnaeus, 1758
;Cydia pomonella;Cydia pomonella (Linnaeus, 1758);1737847;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Cydia;Cydia pomonella;Cydia pomonella;(Linnaeus, 1758) 
;Phaseolus vulgaris;Phaseolus vulgaris L.;5350452;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus vulgaris;Phaseolus vulgaris;L.
;Ostrinia nubilalis;Ostrinia nubilalis Hübner, 1796;8223165;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Ostrinia;Ostrinia nubilalis;Ostrinia nubilalis;Hübner, 1796
;Pieris brassicae;Pieris brassicae (Linnaeus, 1758);1920506;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pieridae;Pieris;Pieris brassicae;Pieris brassicae;(Linnaeus, 1758) 
;Sitophilus oryzae;Sitophilus oryzae A.Hustache, 1930;9915023;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Dryophthoridae;Sitophilus;Sitophilus oryzae;Sitophilus oryzae;A.Hustache, 1930
;Plutella xylostella;Plutella xylostella (Linnaeus, 1767);1831136;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Plutellidae;Plutella;Plutella xylostella;Plutella xylostella;(Linnaeus, 1767) 
;Pieris rapae;Pieris rapae (Linnaeus, 1758);1920496;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pieridae;Pieris;Pieris rapae;Pieris rapae;(Linnaeus, 1758) 
;Otiorhynchus sulcatus;Otiorhynchus sulcatus (Fabricius, 1775);1195129;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Otiorhynchus;Otiorhynchus sulcatus;Otiorhynchus sulcatus;(Fabricius, 1775) 
;Hypera postica;Hypera postica (L.Gyllenhal, 1813);1191191;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Hypera;Hypera postica;Hypera postica;(L.Gyllenhal, 1813) 
;Ips typographus;Ips typographus (C.Linnaeus, 1758);5018723;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Ips;Ips typographus;Ips typographus;(C.Linnaeus, 1758) 
;Tenebrio molitor;Tenebrio molitor Linnaeus, 1758;1045843;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Tenebrio;Tenebrio molitor;Tenebrio molitor;Linnaeus, 1758
;Coccinella septempunctata;Coccinella septempunctata Linnaeus, 1758;4990191;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Coccinella;Coccinella septempunctata;Coccinella septempunctata;Linnaeus, 1758
;Sitona hispidulus;Sitona hispidulus (Fabricius, 1777);1181241;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Sitona;Sitona hispidulus;Sitona hispidulus;(Fabricius, 1777) 
;Turdus pilaris;Turdus pilaris Linnaeus, 1758;2490737;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus pilaris;Turdus pilaris;Linnaeus, 1758
;Zeuzera pyrina;Zeuzera pyrina Linnaeus, 1761;1730978;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Cossidae;Zeuzera;Zeuzera pyrina;Zeuzera pyrina;Linnaeus, 1761
;Calliptamus italicus;Calliptamus italicus (Linnaeus, 1758);1703254;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Calliptamus;Calliptamus italicus;Calliptamus italicus;(Linnaeus, 1758) 
;Sitona lineatus;Sitona lineatus (Linnaeus, 1758);1181282;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Sitona;Sitona lineatus;Sitona lineatus;(Linnaeus, 1758) 
;Otiorhynchus ovatus;Otiorhynchus ovatus (Linnaeus, 1758);1195043;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Otiorhynchus;Otiorhynchus ovatus;Otiorhynchus ovatus;(Linnaeus, 1758) 
;Nezara viridula;Nezara viridula (Linnaeus, 1758);2078852;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Pentatomidae;Nezara;Nezara viridula;Nezara viridula;(Linnaeus, 1758) 
;Panolis flammea;Panolis flammea (Denis & Schiffermüller), 1775;1793877;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Panolis;Panolis flammea;Panolis flammea;(Denis & Schiffermüller) , 1775
;Cossus cossus;Cossus cossus Linnaeus, 1758;5101394;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Cossidae;Cossus;Cossus cossus;Cossus cossus;Linnaeus, 1758
;Carpocapsa pomonella;Carpocapsa pomonella (Linnaeus, 1758);8771236;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Cydia;Cydia pomonella;Carpocapsa pomonella;(Linnaeus, 1758) 
;Helicoverpa armigera;Helicoverpa armigera (Hübner, 1808);8108800;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Helicoverpa;Helicoverpa armigera;Helicoverpa armigera;(Hübner, 1808) 
;Salamandra salamandra;Salamandra salamandra (Linnaeus, 1758);2431776;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Salamandra;Salamandra salamandra;Salamandra salamandra;(Linnaeus, 1758) 
;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);5754974;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Anchomenus;Anchomenus dorsalis;Anchomenus dorsalis;(Pontoppidan, 1763) 
;Sceliphron caementarium;Sceliphron caementarium (Drury, 1773);5041466;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Sphecidae;Sceliphron;Sceliphron caementarium;Sceliphron caementarium;(Drury, 1773) 
;Amara plebeja;Amara plebeja (Gyllenhal, 1810);4472828;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;Amara plebeja;Amara plebeja;(Gyllenhal, 1810) 
;Bembidion lampros;Bembidion lampros (Herbst, 1784);1036216;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion lampros;Bembidion lampros;(Herbst, 1784) 
;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);1035290;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Loricera;Loricera pilicornis;Loricera pilicornis;(Fabricius, 1775) 
;Amara familiaris;Amara familiaris (Duftschmid, 1812);1035195;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;Amara familiaris;Amara familiaris;(Duftschmid, 1812) 
;Amara aenea;Amara aenea (DeGeer, 1774);1035185;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;Amara aenea;Amara aenea;(DeGeer, 1774) 
;Carabus violaceus;Carabus violaceus Linnaeus, 1758;4470765;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Carabus;Carabus violaceus;Carabus violaceus;Linnaeus, 1758
;Broscus cephalotes;Broscus cephalotes (Linnaeus, 1758);4308815;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Broscus;Broscus cephalotes;Broscus cephalotes;(Linnaeus, 1758) 
;Coccus hesperidum;Coccus hesperidum Linnaeus, 1758;5712981;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Coccidae;Coccus;Coccus hesperidum;Coccus hesperidum;Linnaeus, 1758
;Leucoma salicis;Leucoma salicis Linnaeus, 1758;1820039;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Leucoma;Leucoma salicis;Leucoma salicis;Linnaeus, 1758
;Chrysolina brunsvicensis;Chrysolina brunsvicensis (Gravenhorst, 1807);4460102;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Chrysolina;Chrysolina brunsvicensis;Chrysolina brunsvicensis;(Gravenhorst, 1807) 
;Sylvia atricapilla;Sylvia atricapilla (Linnaeus, 1758);2492956;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Sylvia;Sylvia atricapilla;Sylvia atricapilla;(Linnaeus, 1758) 
;Turdus philomelos;Turdus philomelos C.L.Brehm, 1831;7901064;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus philomelos;Turdus philomelos;C.L.Brehm, 1831
;Podarcis siculus;Podarcis siculus (Rafinesque-Schmaltz, 1810);9185677;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Lacertidae;Podarcis;Podarcis siculus;Podarcis siculus;(Rafinesque-Schmaltz, 1810) 
;Talpa europaea;Talpa europaea Linnaeus, 1758;7872906;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Soricomorpha;Talpidae;Talpa;Talpa europaea;Talpa europaea;Linnaeus, 1758
;Natrix tessellata;Natrix tessellata (Laurenti, 1768);6161327;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Colubridae;Natrix;Natrix tessellata;Natrix tessellata;(Laurenti, 1768) 
;Garrulus glandarius;Garrulus glandarius (Linnaeus, 1758);5229493;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Corvidae;Garrulus;Garrulus glandarius;Garrulus glandarius;(Linnaeus, 1758) 
;Bufo bufo;Bufo bufo (Linnaeus, 1758);5217160;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Bufonidae;Bufo;Bufo bufo;Bufo bufo;(Linnaeus, 1758) 
;Emberiza citrinella;Emberiza citrinella Linnaeus, 1758;2491534;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;Emberiza citrinella;Emberiza citrinella;Linnaeus, 1758
;Podarcis muralis;Podarcis muralis (Laurenti, 1768);2469188;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Lacertidae;Podarcis;Podarcis muralis;Podarcis muralis;(Laurenti, 1768) 
;Hyla arborea;Hyla arborea (Linnaeus, 1758);2427573;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Hylidae;Hyla;Hyla arborea;Hyla arborea;(Linnaeus, 1758) 
;Rana temporaria;Rana temporaria Linnaeus, 1758;2426805;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Rana;Rana temporaria;Rana temporaria;Linnaeus, 1758
;Rana arvalis;Rana arvalis Nilsson, 1842;2426789;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Rana;Rana arvalis;Rana arvalis;Nilsson, 1842
;Pelophylax bedriagae;Pelophylax bedriagae (Camerano, 1882);2426640;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;Pelophylax bedriagae;Pelophylax bedriagae;(Camerano, 1882) 
;Prunella modularis;Prunella modularis (Linnaeus, 1758);5231763;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Prunellidae;Prunella;Prunella modularis;Prunella modularis;(Linnaeus, 1758) 
;Turdus merula;Turdus merula Linnaeus, 1758;2490719;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus merula;Turdus merula;Linnaeus, 1758
;Muscicapa striata;Muscicapa striata (Pallas, 1764);2492576;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Muscicapa;Muscicapa striata;Muscicapa striata;(Pallas, 1764) 
;Columba palumbus;Columba palumbus Linnaeus, 1758;2495455;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba palumbus;Columba palumbus;Linnaeus, 1758
;Perdix perdix;Perdix perdix (Linnaeus, 1758);2473958;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Galliformes;Phasianidae;Perdix;Perdix perdix;Perdix perdix;(Linnaeus, 1758) 
;Lacerta agilis;Lacerta agilis Linnaeus, 1758;6159223;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Lacertidae;Lacerta;Lacerta agilis;Lacerta agilis;Linnaeus, 1758
;Zootoca vivipara;Zootoca vivipara (Lichtenstein, 1823);9702100;EXACT;97;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Lacertidae;Zootoca;Zootoca vivipara;Zootoca vivipara;(Lichtenstein, 1823) 
;Anguis fragilis;Anguis fragilis Linnaeus, 1758;2468095;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Anguidae;Anguis;Anguis fragilis;Anguis fragilis;Linnaeus, 1758
;Mustela nivalis;Mustela nivalis Linnaeus, 1766;5218987;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;Mustela nivalis;Mustela nivalis;Linnaeus, 1766
;Pelophylax ridibundus;Pelophylax ridibundus (Pallas, 1771);2426661;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;Pelophylax ridibundus;Pelophylax ridibundus;(Pallas, 1771) 
;Pelophylax lessonae;Pelophylax lessonae (Camerano, 1882);2426654;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;Pelophylax lessonae;Pelophylax lessonae;(Camerano, 1882) 
;Hyla meridionalis;Hyla meridionalis Boettger, 1874;2427555;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Hylidae;Hyla;Hyla meridionalis;Hyla meridionalis;Boettger, 1874
;Ahasverus advena;Ahasverus advena (Walt, 1832);1043858;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Silvanidae;Ahasverus;Ahasverus advena;Ahasverus advena;(Walt, 1832) 
;Diprion pini;Diprion pini (Linnaeus, 1758);5868180;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Diprionidae;Diprion;Diprion pini;Diprion pini;(Linnaeus, 1758) 
;Gyrohypnus angustatus;Gyrohypnus angustatus Stephens, 1833;5746011;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Gyrohypnus;Gyrohypnus angustatus;Gyrohypnus angustatus;Stephens, 1833
;Sminthurus viridis;Sminthurus viridis;5167064;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Collembola;Symphypleona;Sminthuridae;Sminthurus;Sminthurus viridis;Sminthurus viridis;
;Oulema gallaeciana;Oulema gallaeciana (Heyden, 1870);4461547;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Oulema;Oulema gallaeciana;Oulema gallaeciana;(Heyden, 1870) 
;Gonioctena olivacea;Gonioctena olivacea (Forster, 1771);4459800;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Gonioctena;Gonioctena olivacea;Gonioctena olivacea;(Forster, 1771) 
;Plagiosterna aenea;Plagiosterna aenea (Linnaeus, 1758);4459758;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Plagiosterna;Plagiosterna aenea;Plagiosterna aenea;(Linnaeus, 1758) 
;Acanthocinus aedilis;Acanthocinus aedilis (Linnaeus, 1758);10595482;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Acanthocinus;Acanthocinus aedilis;Acanthocinus aedilis;(Linnaeus, 1758) 
;Lilioceris lilii;Lilioceris lilii (Scopoli, 1763);1048809;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Lilioceris;Lilioceris lilii;Lilioceris lilii;(Scopoli, 1763) 
;Chilocorus bipustulatus;Chilocorus bipustulatus (Linnaeus, 1758);1043495;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Chilocorus;Chilocorus bipustulatus;Chilocorus bipustulatus;(Linnaeus, 1758) 
;Hylurgops palliatus;Hylurgops palliatus Wood & Bright, 1992;7748881;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Hylurgops;Hylurgops palliatus;Hylurgops palliatus;Wood & Bright, 1992
;Tomicus piniperda;Tomicus piniperda (C.Linnaeus, 1758);1211257;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Tomicus;Tomicus piniperda;Tomicus piniperda;(C.Linnaeus, 1758) 
;Scolytus scolytus;Scolytus scolytus (J.C.Fabricius, 1775);1189355;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Scolytus;Scolytus scolytus;Scolytus scolytus;(J.C.Fabricius, 1775) 
;Hylobius abietis;Hylobius abietis (C.Linnaeus, 1758);7805462;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Hylobius;Hylobius abietis;Hylobius abietis;(C.Linnaeus, 1758) 
;Ips cembrae;Ips cembrae Wood & Bright, 1992;5018642;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Ips;Ips cembrae;Ips cembrae;Wood & Bright, 1992
;Orthotomicus laricis;Orthotomicus laricis (J.C.Fabricius, 1792);1217397;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Orthotomicus;Orthotomicus laricis;Orthotomicus laricis;(J.C.Fabricius, 1792) 
;Pamphilius betulae;Pamphilius betulae (Linnaeus, 1758);4492331;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Pamphiliidae;Pamphilius;Pamphilius betulae;Pamphilius betulae;(Linnaeus, 1758) 
;Pentatoma rufipes;Pentatoma rufipes (Linnaeus, 1758);5758737;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Pentatomidae;Pentatoma;Pentatoma rufipes;Pentatoma rufipes;(Linnaeus, 1758) 
;Hedya nubiferana;Hedya nubiferana (Haworth, 1811);1737526;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Hedya;Hedya nubiferana;Hedya nubiferana;(Haworth, 1811) 
;Exochomus quadripustulatus;Exochomus quadripustulatus (Linnaeus, 1758);5877963;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Brumus;Brumus quadripustulatus;Exochomus quadripustulatus;(Linnaeus, 1758) 
;Delphacodes striatella;Delphacodes striatella (Fallén, 1826);5156947;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Delphacidae;Laodelphax;Laodelphax striatellus;Delphacodes striatella;(Fallén, 1826) 
