yearmonth	eeacellcode	kingdomkey	kingdom	familykey	family	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	familycount
2021-07	1kmE5135N2615	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	2	4.0	86400	2895
2019-06	1kmE5135N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	2	25.0	86400	6448
2020-07	1kmE5135N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	1000.0	86400	6448
2020-02	1kmE5135N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2020-07	1kmE5135N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	1000.0	86400	7712
2019-06	1kmE5135N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	3	25.0	86400	7712
2019-04	1kmE5135N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	5	25.0	86400	7712
2019-12	1kmE5135N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	4	25.0	86400	7712
2019-04	1kmE5135N2615	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2019-05	1kmE5135N2615	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-04	1kmE5135N2615	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-04	1kmE5135N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	2	25.0	86400	1891
2019-05	1kmE5135N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2020-07	1kmE5135N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	2	1000.0	86400	1891
2022-06	1kmE5135N2615	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	1000.0	86400	4836
2019-04	1kmE5135N2615	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2020-07	1kmE5135N2615	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2017-06	1kmE5135N2616	1	Animalia	7211	Alaudidae	2490669	Galerida cristata	1	25.0	86400	2832
2017-06	1kmE5135N2616	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-06	1kmE5135N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-06	1kmE5135N2616	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2017-06	1kmE5135N2616	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-06	1kmE5135N2617	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2017-04	1kmE5135N2617	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5135N2617	1	Animalia	7211	Alaudidae	2490669	Galerida cristata	1	25.0	86400	2832
2019-12	1kmE5135N2617	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	1	25.0	86400	4703
2018-06	1kmE5135N2617	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5135N2617	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2018-06	1kmE5135N2617	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-04	1kmE5135N2617	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2017-04	1kmE5135N2617	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	2	25.0	86400	762
2019-12	1kmE5135N2617	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2019-12	1kmE5135N2619	1	Animalia	2878	Aegithalidae	2495000	Aegithalos caudatus	1	25.0	86400	368
2019-12	1kmE5135N2619	1	Animalia	2986	Anatidae	9761484	Anas platyrhynchos	1	25.0	86400	12925
2022-06	1kmE5136N2604	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2020-06	1kmE5136N2605	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2019-06	1kmE5136N2605	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2020-06	1kmE5136N2605	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2020-06	1kmE5136N2606	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	1000.0	86400	4836
2019-06	1kmE5136N2607	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2019-06	1kmE5136N2607	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2020-07	1kmE5136N2614	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	1000.0	86400	2895
2019-04	1kmE5136N2615	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-06	1kmE5136N2615	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2020-07	1kmE5136N2615	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	1000.0	86400	2895
2019-12	1kmE5136N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-04	1kmE5136N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5136N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-04	1kmE5136N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-12	1kmE5136N2616	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2021-07	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	3	4.0	86400	2895
2019-06	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-05	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	2	25.0	86400	2895
2020-07	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	1000.0	86400	2895
2020-02	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2018-06	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-04	1kmE5136N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	3	25.0	86400	2895
2019-12	1kmE5136N2616	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	3	25.0	86400	6448
2019-12	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	6	25.0	86400	7712
2020-02	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-06	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	4	25.0	86400	7712
2019-04	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	5	25.0	86400	7712
2019-06	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2019-05	1kmE5136N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-06	1kmE5136N2616	1	Animalia	9348	Strigidae	2497266	Athene noctua	2	10.0	86400	2789
2019-12	1kmE5136N2616	1	Animalia	9348	Strigidae	2497266	Athene noctua	2	10.0	86400	2789
2020-10	1kmE5136N2616	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2020-07	1kmE5136N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	1000.0	86400	6090
2019-06	1kmE5136N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	2	25.0	86400	6090
2018-06	1kmE5136N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2019-04	1kmE5136N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	3	25.0	86400	6090
2019-12	1kmE5136N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2019-12	1kmE5136N2616	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2019-06	1kmE5136N2616	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2018-06	1kmE5136N2616	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	2	25.0	86400	1891
2019-04	1kmE5136N2616	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2018-06	1kmE5136N2616	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2019-12	1kmE5136N2617	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	4	25.0	86400	12342
2019-04	1kmE5136N2617	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-04	1kmE5136N2617	1	Animalia	5257	Motacillidae	2490274	Anthus campestris	1	100.0	86400	5086
2019-12	1kmE5136N2617	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	2	10.0	86400	4703
2019-12	1kmE5136N2617	1	Animalia	9608	Emberizidae	2491557	Emberiza schoeniclus	1	25.0	86400	5806
2019-12	1kmE5136N2617	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-04	1kmE5136N2617	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5136N2617	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2020-02	1kmE5136N2617	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5136N2617	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2019-04	1kmE5136N2617	1	Animalia	5235	Corvidae	5229493	Garrulus glandarius	1	25.0	86400	14306
2019-12	1kmE5136N2617	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2019-12	1kmE5136N2617	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	10.0	86400	6448
2019-04	1kmE5136N2617	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2021-07	1kmE5136N2617	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	4.0	86400	5806
2018-06	1kmE5136N2617	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-04	1kmE5136N2617	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-04	1kmE5136N2617	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	3	25.0	86400	5086
2019-12	1kmE5136N2617	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2019-04	1kmE5136N2617	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	2	25.0	86400	2993
2019-12	1kmE5136N2618	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2022-03	1kmE5136N2618	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	10.0	86400	2816
2019-04	1kmE5136N2618	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	2	25.0	86400	762
2022-03	1kmE5136N2618	1	Animalia	2986	Anatidae	9761484	Anas platyrhynchos	1	10.0	86400	12925
2019-12	1kmE5136N2618	1	Animalia	2986	Anatidae	9761484	Anas platyrhynchos	2	10.0	86400	12925
2020-06	1kmE5137N2604	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2020-06	1kmE5137N2604	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	1000.0	86400	4836
2020-06	1kmE5137N2605	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2019-06	1kmE5137N2605	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2020-06	1kmE5137N2607	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	1000.0	86400	5806
2019-09	1kmE5137N2608	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2019-09	1kmE5137N2608	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-09	1kmE5137N2608	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-12	1kmE5137N2613	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2019-09	1kmE5137N2613	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	10.0	86400	4836
2018-06	1kmE5137N2613	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-05	1kmE5137N2613	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-06	1kmE5137N2613	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	2	25.0	86400	5806
2017-06	1kmE5137N2613	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-06	1kmE5137N2613	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	2	25.0	86400	5806
2019-12	1kmE5137N2613	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-09	1kmE5137N2613	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	10.0	86400	4836
2019-05	1kmE5137N2613	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2019-12	1kmE5137N2614	1	Animalia	9333	Picidae	2478031	Dendrocopos syriacus	2	25.0	86400	4398
2019-12	1kmE5137N2614	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2020-02	1kmE5137N2614	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5137N2614	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	2	25.0	86400	4703
2019-06	1kmE5137N2614	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2018-06	1kmE5137N2614	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5137N2614	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2022-06	1kmE5137N2614	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2018-06	1kmE5137N2614	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-09	1kmE5137N2614	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-05	1kmE5137N2614	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	10.0	86400	5086
2018-06	1kmE5137N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	2	25.0	86400	6448
2019-12	1kmE5137N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-06	1kmE5137N2615	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2020-02	1kmE5137N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	3	25.0	86400	7712
2019-12	1kmE5137N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-06	1kmE5137N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2018-06	1kmE5137N2615	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-06	1kmE5137N2615	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2019-06	1kmE5137N2615	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2018-06	1kmE5137N2615	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2020-07	1kmE5137N2615	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2019-06	1kmE5137N2615	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2019-06	1kmE5137N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	2	25.0	86400	1891
2018-06	1kmE5137N2615	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	5	25.0	86400	1891
2018-06	1kmE5137N2615	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	25.0	86400	5086
2018-06	1kmE5137N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2017-04	1kmE5137N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-06	1kmE5137N2616	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-12	1kmE5137N2616	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-12	1kmE5137N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	5	25.0	86400	7712
2020-02	1kmE5137N2616	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-06	1kmE5137N2616	1	Animalia	5264	Passeridae	5231190	Passer domesticus	1	25.0	86400	6090
2019-12	1kmE5137N2616	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2019-05	1kmE5137N2617	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5137N2617	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	1	25.0	86400	4357
2019-12	1kmE5137N2617	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	1	25.0	86400	4703
2019-12	1kmE5137N2617	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2019-10	1kmE5137N2618	1	Animalia	5493	Castoridae	4409131	Castor fiber	1	25.0	86400	309
2020-09	1kmE5137N2618	1	Animalia	5493	Castoridae	4409131	Castor fiber	2	25.0	86400	309
2019-07	1kmE5138N2602	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2017-07	1kmE5138N2603	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2020-06	1kmE5138N2604	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	2	1000.0	86400	12342
2020-06	1kmE5138N2605	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2020-06	1kmE5138N2605	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2018-06	1kmE5138N2606	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2022-06	1kmE5138N2607	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2020-06	1kmE5138N2607	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	1000.0	86400	5806
2020-06	1kmE5138N2607	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2018-04	1kmE5138N2608	1	Animalia	7211	Alaudidae	2490669	Galerida cristata	1	25.0	86400	2832
2020-06	1kmE5138N2608	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2021-06	1kmE5138N2608	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-06	1kmE5138N2608	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	2	25.0	86400	5806
2021-06	1kmE5138N2608	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2020-07	1kmE5138N2610	1	Animalia	9333	Picidae	2478031	Dendrocopos syriacus	1	1000.0	86400	4398
2019-09	1kmE5138N2611	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2020-02	1kmE5138N2611	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2020-05	1kmE5138N2612	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2019-12	1kmE5138N2612	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2020-02	1kmE5138N2612	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5138N2612	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-06	1kmE5138N2612	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2020-02	1kmE5138N2612	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2020-05	1kmE5138N2613	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2020-02	1kmE5138N2613	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-10	1kmE5138N2613	1	Animalia	5493	Castoridae	4409131	Castor fiber	1	25.0	86400	309
2020-02	1kmE5138N2613	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2020-05	1kmE5138N2613	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	2	1000.0	86400	5806
2019-09	1kmE5138N2613	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-06	1kmE5138N2613	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2022-06	1kmE5138N2614	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	1000.0	86400	6448
2021-07	1kmE5138N2614	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	19.0	86400	2789
2020-05	1kmE5138N2614	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	1000.0	86400	7555
2019-05	1kmE5138N2614	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2020-07	1kmE5138N2615	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	1000.0	86400	12342
2019-12	1kmE5138N2616	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5138N2616	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	1	25.0	86400	4703
2018-06	1kmE5138N2616	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-12	1kmE5138N2616	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	2	25.0	86400	762
2020-09	1kmE5138N2617	1	Animalia	5493	Castoridae	4409131	Castor fiber	2	25.0	86400	309
2019-07	1kmE5139N2604	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2019-07	1kmE5139N2606	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	2	25.0	86400	4836
2018-06	1kmE5139N2606	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	3	25.0	86400	2993
2022-06	1kmE5139N2607	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	1000.0	86400	12342
2018-06	1kmE5139N2607	1	Animalia	7211	Alaudidae	2490669	Galerida cristata	1	25.0	86400	2832
2020-06	1kmE5139N2607	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2017-07	1kmE5139N2607	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2021-07	1kmE5139N2607	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2020-06	1kmE5139N2607	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	2	1000.0	86400	6448
2018-06	1kmE5139N2607	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2020-06	1kmE5139N2607	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	2	1000.0	86400	2993
2020-07	1kmE5139N2608	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2018-06	1kmE5139N2608	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2019-06	1kmE5139N2608	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2022-06	1kmE5139N2608	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2018-04	1kmE5139N2608	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2019-06	1kmE5139N2608	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	2	25.0	86400	6448
2018-04	1kmE5139N2608	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	3	25.0	86400	2993
2019-06	1kmE5139N2608	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2019-06	1kmE5139N2609	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2020-07	1kmE5139N2609	1	Animalia	9348	Strigidae	2497306	Asio otus	1	1000.0	86400	2789
2019-06	1kmE5139N2609	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2020-06	1kmE5139N2609	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2020-05	1kmE5139N2609	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	1000.0	86400	6448
2018-04	1kmE5139N2609	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	2	25.0	86400	6448
2018-06	1kmE5139N2609	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2021-06	1kmE5139N2609	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2020-06	1kmE5139N2609	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	1000.0	86400	5086
2020-05	1kmE5139N2609	1	Animalia	2986	Anatidae	9761484	Anas platyrhynchos	1	1000.0	86400	12925
2021-06	1kmE5139N2609	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2020-05	1kmE5139N2609	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	2	1000.0	86400	2993
2020-06	1kmE5139N2609	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	2	1000.0	86400	2993
2018-04	1kmE5139N2609	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	2	25.0	86400	2993
2020-05	1kmE5139N2610	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2020-05	1kmE5139N2610	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	1000.0	86400	7555
2019-06	1kmE5139N2610	1	Animalia	5242	Fringillidae	5845582	Chloris chloris	1	25.0	86400	6448
2020-06	1kmE5139N2610	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	1000.0	86400	5086
2019-06	1kmE5139N2610	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2020-05	1kmE5139N2610	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2019-07	1kmE5139N2611	1	Animalia	9333	Picidae	2478031	Dendrocopos syriacus	1	25.0	86400	4398
2018-06	1kmE5139N2611	1	Animalia	7211	Alaudidae	2490669	Galerida cristata	1	25.0	86400	2832
2020-05	1kmE5139N2611	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	1000.0	86400	7555
