"source","interaction","target"
"Lacanobia oleracea","interactsWith","Lacanobia oleracea"
"Lacanobia oleracea","eats","Cirsium arvense"
"Nomophila noctuella","eats","Medicago sativa"
"Nomophila noctuella","eats","Trifolium repens"
"Nomophila noctuella","eats","Trifolium pratense"
"Gleditsia triacanthos","interactsWith","Acer negundo"
"Cervus elaphus","interactsWith","Primula elatior"
"Cervus elaphus","interactsWith","Cervus elaphus"
"Cervus elaphus","interactsWith","Canis lupus"
"Cervus elaphus","interactsWith","Ursus arctos"
"Vanessa atalanta","visitsFlowersOf","Potentilla anserina"
"Vanessa atalanta","visitsFlowersOf","Geranium pratense"
"Vanessa atalanta","visitsFlowersOf","Securigera varia"
"Vanessa atalanta","visitsFlowersOf","Trifolium repens"
"Vanessa atalanta","visitsFlowersOf","Mentha aquatica"
"Vanessa atalanta","visitsFlowersOf","Berteroa incana"
"Vanessa atalanta","visitsFlowersOf","Impatiens glandulifera"
"Vanessa atalanta","visitsFlowersOf","Veronica persica"
"Vanessa atalanta","visitsFlowersOf","Veronica officinalis"
"Vanessa atalanta","visitsFlowersOf","Veronica chamaedrys"
"Vanessa atalanta","visitsFlowersOf","Veronica beccabunga"
"Vanessa atalanta","visitsFlowersOf","Cirsium vulgare"
"Vanessa atalanta","visitsFlowersOf","Bellis perennis"
"Vanessa atalanta","visitsFlowersOf","Centaurea scabiosa"
"Vanessa atalanta","visitsFlowersOf","Scabiosa columbaria"
"Vanessa atalanta","visitsFlowersOf","Potentilla erecta"
"Vanessa atalanta","visitsFlowersOf","Galanthus nivalis"
"Vanessa atalanta","visitsFlowersOf","Cirsium eriophorum"
"Vanessa atalanta","visitsFlowersOf","Geranium robertianum"
"Vanessa atalanta","visitsFlowersOf","Silene dioica"
"Vanessa atalanta","visitsFlowersOf","Tanacetum parthenium"
"Vanessa atalanta","visitsFlowersOf","Geranium phaeum"
"Vanessa atalanta","visitsFlowersOf","Primula acaulis"
"Vanessa atalanta","visits","Cirsium vulgare"
"Vanessa atalanta","visits","Cirsium arvense"
"Vanessa atalanta","pollinates","Cirsium arvense"
"Vanessa atalanta","interactsWith","Melilotus albus"
"Vanessa atalanta","interactsWith","Vanessa atalanta"
"Bombus lapidarius","visitsFlowersOf","Lithospermum purpurocaeruleum"
"Bombus lapidarius","visitsFlowersOf","Lychnis flos-cuculi"
"Bombus lapidarius","visitsFlowersOf","Dipsacus fullonum"
"Bombus lapidarius","visitsFlowersOf","Potentilla anserina"
"Bombus lapidarius","visitsFlowersOf","Anthyllis vulneraria"
"Bombus lapidarius","visitsFlowersOf","Filipendula ulmaria"
"Bombus lapidarius","visitsFlowersOf","Lapsana communis"
"Bombus lapidarius","visitsFlowersOf","Tussilago farfara"
"Bombus lapidarius","visitsFlowersOf","Securigera varia"
"Bombus lapidarius","visitsFlowersOf","Melilotus albus"
"Bombus lapidarius","visitsFlowersOf","Vicia sativa"
"Bombus lapidarius","visitsFlowersOf","Lathyrus pratensis"
"Bombus lapidarius","visitsFlowersOf","Medicago lupulina"
"Bombus lapidarius","visitsFlowersOf","Genista tinctoria"
"Bombus lapidarius","visitsFlowersOf","Ononis spinosa"
"Bombus lapidarius","visitsFlowersOf","Prunus spinosa"
"Bombus lapidarius","visitsFlowersOf","Mentha aquatica"
"Bombus lapidarius","visitsFlowersOf","Campanula glomerata"
"Bombus lapidarius","visitsFlowersOf","Stellaria media"
"Bombus lapidarius","visitsFlowersOf","Vinca minor"
"Bombus lapidarius","visitsFlowersOf","Hypericum perforatum"
"Bombus lapidarius","visitsFlowersOf","Malva sylvestris"
"Bombus lapidarius","visitsFlowersOf","Eryngium maritimum"
"Bombus lapidarius","visitsFlowersOf","Primula veris"
"Bombus lapidarius","visitsFlowersOf","Saxifraga aizoides"
"Bombus lapidarius","visitsFlowersOf","Lythrum salicaria"
"Bombus lapidarius","visitsFlowersOf","Stellaria holostea"
"Bombus lapidarius","visitsFlowersOf","Chaerophyllum temulum"
"Bombus lapidarius","visitsFlowersOf","Solanum dulcamara"
"Bombus lapidarius","visitsFlowersOf","Verbena officinalis"
"Bombus lapidarius","visitsFlowersOf","Ajuga reptans"
"Bombus lapidarius","visitsFlowersOf","Veronica chamaedrys"
"Bombus lapidarius","visitsFlowersOf","Campanula persicifolia"
"Bombus lapidarius","visitsFlowersOf","Dipsacus pilosus"
"Bombus lapidarius","visitsFlowersOf","Tragopogon pratensis"
"Bombus lapidarius","visitsFlowersOf","Cornus sanguinea"
"Bombus lapidarius","visitsFlowersOf","Lamium galeobdolon"
"Bombus lapidarius","visitsFlowersOf","Nuphar lutea"
"Bombus lapidarius","visitsFlowersOf","Rhinanthus minor"
"Bombus lapidarius","visitsFlowersOf","Thymus pulegioides"
"Bombus lapidarius","visitsFlowersOf","Glechoma hederacea"
"Bombus lapidarius","visitsFlowersOf","Eupatorium cannabinum"
"Bombus lapidarius","visitsFlowersOf","Carduus nutans"
"Bombus lapidarius","visitsFlowersOf","Cichorium intybus"
"Bombus lapidarius","visitsFlowersOf","Linaria vulgaris"
"Bombus lapidarius","visitsFlowersOf","Stellaria nemorum"
"Bombus lapidarius","visitsFlowersOf","Potentilla erecta"
"Bombus lapidarius","visitsFlowersOf","Anacamptis morio"
"Bombus lapidarius","visitsFlowersOf","Allium ursinum"
"Bombus lapidarius","visitsFlowersOf","Cirsium eriophorum"
"Bombus lapidarius","visitsFlowersOf","Succisa pratensis"
"Bombus lapidarius","visitsFlowersOf","Silene latifolia"
"Bombus lapidarius","visitsFlowersOf","Silene dioica"
"Bombus lapidarius","visitsFlowersOf","Viola tricolor"
"Bombus lapidarius","visitsFlowersOf","Lamiastrum galeobdolon"
"Bombus lapidarius","visitsFlowersOf","Ficaria verna"
"Bombus lapidarius","visitsFlowersOf","Epilobium hirsutum"
"Bombus lapidarius","visitsFlowersOf","Symphytum officinale"
"Bombus lapidarius","visitsFlowersOf","Stachys sylvatica"
"Bombus lapidarius","visitsFlowersOf","Clinopodium vulgare"
"Bombus lapidarius","visitsFlowersOf","Cardamine pratensis"
"Bombus lapidarius","visitsFlowersOf","Lamium album"
"Bombus lapidarius","visitsFlowersOf","Geranium phaeum"
"Bombus lapidarius","visitsFlowersOf","Solidago virgaurea"
"Bombus lapidarius","pollinates","Filipendula ulmaria"
"Bombus lapidarius","pollinates","Trifolium arvense"
"Bombus lapidarius","pollinates","Lathyrus pratensis"
"Bombus lapidarius","pollinates","Silene acaulis"
"Bombus lapidarius","pollinates","Silene flos-cuculi"
"Bombus lapidarius","pollinates","Primula veris"
"Bombus lapidarius","pollinates","Vaccinium myrtillus"
"Bombus lapidarius","pollinates","Arnica montana"
"Bombus lapidarius","pollinates","Centaurea scabiosa"
"Bombus lapidarius","pollinates","Potentilla erecta"
"Bombus lapidarius","pollinates","Succisa pratensis"
"Bombus lapidarius","pollinates","Epilobium hirsutum"
"Bombus lapidarius","pollinates","Stachys sylvatica"
"Bombus lapidarius","interactsWith","Conops flavipes"
"Bombus lapidarius","interactsWith","Bombus lapidarius"
"Apis mellifera","visitsFlowersOf","Rabelera holostea"
"Apis mellifera","visitsFlowersOf","Oxalis acetosella"
"Apis mellifera","visitsFlowersOf","Potentilla anserina"
"Apis mellifera","visitsFlowersOf","Artemisia vulgaris"
"Apis mellifera","visitsFlowersOf","Euphorbia amygdaloides"
"Apis mellifera","visitsFlowersOf","Filipendula ulmaria"
"Apis mellifera","visitsFlowersOf","Vicia sepium"
"Apis mellifera","visitsFlowersOf","Ononis spinosa"
"Apis mellifera","visitsFlowersOf","Alliaria petiolata"
"Apis mellifera","visitsFlowersOf","Lepidium draba"
"Apis mellifera","visitsFlowersOf","Campanula glomerata"
"Apis mellifera","visitsFlowersOf","Silene flos-cuculi"
"Apis mellifera","visitsFlowersOf","Cassiope tetragona"
"Apis mellifera","visitsFlowersOf","Vaccinium myrtillus"
"Apis mellifera","visitsFlowersOf","Capsella bursa-pastoris"
"Apis mellifera","visitsFlowersOf","Veronica chamaedrys"
"Apis mellifera","visitsFlowersOf","Campanula persicifolia"
"Apis mellifera","visitsFlowersOf","Chelidonium majus"
"Apis mellifera","visitsFlowersOf","Cornus sanguinea"
"Apis mellifera","visitsFlowersOf","Nuphar lutea"
"Apis mellifera","visitsFlowersOf","Thymus pulegioides"
"Apis mellifera","visitsFlowersOf","Narcissus poeticus"
"Apis mellifera","visitsFlowersOf","Galanthus nivalis"
"Apis mellifera","visitsFlowersOf","Cirsium eriophorum"
"Apis mellifera","visitsFlowersOf","Succisa pratensis"
"Apis mellifera","visitsFlowersOf","Symphytum officinale"
"Apis mellifera","visitsFlowersOf","Tanacetum parthenium"
"Apis mellifera","visitsFlowersOf","Lamium album"
"Apis mellifera","visitsFlowersOf","Primula acaulis"
"Apis mellifera","visits","Convolvulus arvensis"
"Apis mellifera","pollinates","Cardaria draba"
"Apis mellifera","pollinates","Hepatica nobilis"
"Apis mellifera","pollinates","Heliotropium europaeum"
"Apis mellifera","pollinates","Scabiosa ochroleuca"
"Apis mellifera","pollinates","Trifolium arvense"
"Apis mellifera","pollinates","Lotus corniculatus"
"Apis mellifera","pollinates","Medicago lupulina"
"Apis mellifera","pollinates","Cirsium oleraceum"
"Apis mellifera","pollinates","Malva sylvestris"
"Apis mellifera","pollinates","Cassiope tetragona"
"Apis mellifera","pollinates","Vaccinium myrtillus"
"Apis mellifera","pollinates","Lythrum salicaria"
"Apis mellifera","pollinates","Convolvulus arvensis"
"Apis mellifera","pollinates","Veronica persica"
"Apis mellifera","pollinates","Iris pseudacorus"
"Apis mellifera","pollinates","Arnica montana"
"Apis mellifera","pollinates","Cirsium vulgare"
"Apis mellifera","pollinates","Linaria vulgaris"
"Apis mellifera","pollinates","Erodium cicutarium"
"Apis mellifera","pollinates","Potentilla erecta"
"Apis mellifera","pollinates","Muscari comosum"
"Apis mellifera","pollinates","Succisa pratensis"
"Apis mellifera","pollinates","Ricinus communis"
"Apis mellifera","pollinates","Papaver rhoeas"
"Apis mellifera","pollinates","Epilobium hirsutum"
"Apis mellifera","pollinates","Stachys sylvatica"
"Apis mellifera","mutualistOf","Hepatica nobilis"
"Apis mellifera","mutualistOf","Lotus corniculatus"
"Apis mellifera","interactsWith","Philanthus triangulum"
"Apis mellifera","interactsWith","Andromeda polifolia"
"Apis mellifera","interactsWith","Hepatica nobilis"
"Apis mellifera","interactsWith","Stellaria media"
"Apis mellifera","interactsWith","Abutilon theophrasti"
"Apis mellifera","interactsWith","Echinocystis lobata"
"Apis mellifera","interactsWith","Capsella bursa-pastoris"
"Apis mellifera","interactsWith","Acer negundo"
"Apis mellifera","interactsWith","Convolvulus arvensis"
"Apis mellifera","interactsWith","Conium maculatum"
"Apis mellifera","interactsWith","Linaria vulgaris"
"Apis mellifera","interactsWith","Phytolacca americana"
"Apis mellifera","interactsWith","Sambucus nigra"
"Apis mellifera","interactsWith","Epipactis palustris"
"Apis mellifera","hasHost","Achillea millefolium"
"Apis mellifera","eats","Chenopodium spathulatum"
"Apis mellifera","eats","Medicago sativa"
"Apis mellifera","eats","Aquilegia vulgaris"
"Apis mellifera","eats","Stellaria media"
"Apis mellifera","eats","Malva sylvestris"
"Apis mellifera","eats","Stachys arvensis"
"Apis mellifera","eats","Veronica persica"
"Apis mellifera","eats","Sambucus nigra"
"Bubo bubo","eats","Pernis apivorus"
"Corvus corax","eats","Pernis apivorus"
"Aquila chrysaetos","eats","Gallus gallus"
"Martes martes","eats","Pernis apivorus"
"Vulpes vulpes","eats","Gallus gallus"
"Strix uralensis","eats","Pernis apivorus"
"Ursus arctos","eats","Gallus gallus"
"Mikiola fagi","interactsWith","Fagus sylvatica"
"Parectopa robiniella","hasHost","Robinia pseudoacacia"
"Canis lupus","eats","Cervus elaphus"
"Cynips quercusfolii","interactsWith","Quercus robur"
"Mikiola fagi","hasHost","Fagus sylvatica"
"Mikiola fagi","eats","Fagus sylvatica"
"Ursus arctos","eats","Cervus elaphus"
"Myathropa florea","interactsWith","Hedera helix"
"Myathropa florea","visitsFlowersOf","Hedera helix"
"Andricus quercuscalicis","hasHost","Quercus robur"
"Agelastica alni","eats","Alnus glutinosa"
"Andricus quercuscalicis","interactsWith","Quercus robur"
"Cynips quercusfolii","eats","Quercus robur"
"Vespa crabro","interactsWith","Hedera helix"
"Parectopa robiniella","eats","Robinia pseudoacacia"
"Convolvulus arvensis","mutualistOf","Paragus haemorrhous"
"Vespa crabro","visitsFlowersOf","Hedera helix"
"Andricus quercuscalicis","eats","Quercus robur"
"Canis aureus","eats","Cervus elaphus"
"Parectopa robiniella","interactsWith","Robinia pseudoacacia"
"Turdus merula","eats","Hedera helix"
"Vulpes vulpes","eats","Cervus elaphus"
"Turdus philomelos","eats","Hedera helix"
"Sylvia atricapilla","eats","Hedera helix"
"Erithacus rubecula","eats","Hedera helix"
"Schizophyllum commune","hasHost","Gleditsia triacanthos"
"Celastrina argiolus","visitsFlowersOf","Hedera helix"
"Parectopa robiniella","visits","Robinia pseudoacacia"
"Turdus iliacus","eats","Hedera helix"
"Achillea millefolium","mutualistOf","Paragus haemorrhous"
"Maniola jurtina","interactsWith","Hedera helix"
"Scolia hirta","visitsFlowersOf","Hedera helix"
"Argynnis paphia","visitsFlowersOf","Hedera helix"
"Turdus viscivorus","eats","Hedera helix"
"Philanthus triangulum","preysOn","Apis mellifera"
"Favonius quercus","visitsFlowersOf","Hedera helix"
"Gonocerus acuteangulatus","visitsFlowersOf","Hedera helix"
"Sylvia atricapilla","interactsWith","Hedera helix"
"Propylaea quatuordecimpunctata","interactsWith","Hedera helix"
"Bubulcus ibis","eats","Mantis religiosa"
"Halyomorpha halys","interactsWith","Quercus robur"
"Gonocerus acuteangulatus","interactsWith","Hedera helix"
"Laetiporus sulphureus","interactsWith","Quercus robur"
"Mikiola fagi","visits","Fagus sylvatica"
"Vespa crabro","preysOn","Apis mellifera"
"Agelastica alni","hasHost","Alnus glutinosa"
"Laetiporus sulphureus","hasHost","Gleditsia triacanthos"
"Trifolium repens","interactsWith","Apis mellifera"
"Aglais io","eats","Hedera helix"
"Andricus quercuscalicis","visits","Quercus robur"
"Cynips quercusfolii","hasHost","Quercus robur"
"Elasmucha grisea","visits","Alnus glutinosa"
"Leptotes pirithous","visitsFlowersOf","Hedera helix"
"Celastrina argiolus","interactsWith","Hedera helix"
"Eristalinus aeneus","visitsFlowersOf","Hedera helix"
"Columba palumbus","eats","Hedera helix"
"Trametes versicolor","hasHost","Alnus glutinosa"
"Graphosoma italicum","interactsWith","Hedera helix"
"Harmonia axyridis","visitsFlowersOf","Hedera helix"
"Brintesia circe","visitsFlowersOf","Hedera helix"
"Favonius quercus","interactsWith","Hedera helix"
"Dasycera oliviella","interactsWith","Hedera helix"
"Scolia hirta","interactsWith","Hedera helix"
"Viscum album","eats","Robinia pseudoacacia"
"Argynnis paphia","interactsWith","Hedera helix"
"Vespa crabro","eats","Hedera helix"
"Turdus pilaris","eats","Hedera helix"
"Pica pica","eats","Hedera helix"
"Turdus torquatus","eats","Hedera helix"
"Cyanistes caeruleus","eats","Hedera helix"
"Parus major","eats","Hedera helix"
"Carduelis carduelis","eats","Alnus glutinosa"
"Graphosoma italicum","visitsFlowersOf","Hedera helix"
"Prionus coriarius","eats","Fagus sylvatica"
"Coccinella septempunctata","interactsWith","Hedera helix"
"Harmonia axyridis","interactsWith","Hedera helix"
"Elasmucha grisea","eats","Alnus glutinosa"
"Fomes fomentarius","hasHost","Fagus sylvatica"
"Laetiporus sulphureus","eats","Quercus robur"
"Piezodorus lituratus","eats","Robinia pseudoacacia"
"Leptotes pirithous","interactsWith","Hedera helix"
"Lymantria dispar","eats","Quercus robur"
"Bombus pascuorum","interactsWith","Hedera helix"
"Propylaea quatuordecimpunctata","visitsFlowersOf","Hedera helix"
"Sturnus vulgaris","eats","Hedera helix"
"Fringilla coelebs","eats","Hedera helix"
"Garrulus glandarius","eats","Hedera helix"
"Sylvia borin","eats","Hedera helix"
"Oriolus oriolus","adjacentTo","Morus alba"
"Lotus corniculatus","mutualistOf","Paragus haemorrhous"
"Trametes versicolor","hasHost","Quercus robur"
"Myathropa florea","eats","Hedera helix"
"Oudemansiella mucida","interactsWith","Fagus sylvatica"
"Coloeus monedula","eats","Emberiza cirlus"
"Satyrium ilicis","eats","Quercus robur"
"Cerambyx cerdo","eats","Quercus robur"
"Garrulus glandarius","eats","Emberiza cirlus"
"Phalera bucephala","eats","Fagus sylvatica"
"Empusa fasciata","preysOn","Apis mellifera"
"Favonius quercus","eats","Quercus robur"
"Camptogramma bilineata","interactsWith","Hedera helix"
"Halyomorpha halys","interactsWith","Hedera helix"
"Halyzia sedecimguttata","interactsWith","Fagus sylvatica"
"Malva neglecta","mutualistOf","Paragus haemorrhous"
"Sambucus nigra","mutualistOf","Scaeva pyrastri"
"Sambucus nigra","mutualistOf","Syritta pipiens"
"Xanthoria parietina","hasHost","Quercus robur"
"Sitta europaea","eats","Hedera helix"
"Psittacula krameri","eats","Fagus sylvatica"
"Dendrocopos major","createsHabitatFor","Fagus sylvatica"
"Nezara viridula","interactsWith","Hedera helix"
"Piezodorus lituratus","interactsWith","Hedera helix"
"Hipparchia statilinus","visitsFlowersOf","Hedera helix"
"Tettigonia viridissima","interactsWith","Hedera helix"
"Meconema thalassinum","hasHost","Quercus robur"
"Hemipenthes morio","interactsWith","Hedera helix"
"Chloromyia formosa","interactsWith","Hedera helix"
"Eristalinus aeneus","interactsWith","Hedera helix"
"Bombus pascuorum","visitsFlowersOf","Hedera helix"
"Corvus corax","eats","Emberiza cirlus"
"Pica pica","eats","Emberiza cirlus"
"Sylvia communis","eats","Hedera helix"
"Poecile palustris","eats","Hedera helix"
"Phoenicurus phoenicurus","eats","Hedera helix"
"Phoenicurus ochruros","eats","Hedera helix"
"Ficedula hypoleuca","eats","Hedera helix"
"Stercorarius parasiticus","eats","Emberiza cirlus"
"Bubulcus ibis","eats","Eristalis tenax"
"Bubulcus ibis","eats","Scaeva selenitica"
"Mustela eversmanii","eats","Emberiza cirlus"
"Trifolium pratense","mutualistOf","Paragus haemorrhous"
"Glechoma hederacea","interactsWith","Apis mellifera"
"Tanacetum vulgare","interactsWith","Syritta pipiens"
"Tanacetum vulgare","interactsWith","Apis mellifera"
"Erodium cicutarium","mutualistOf","Paragus haemorrhous"
"Canis aureus","eats","Emberiza cirlus"
"Vulpes vulpes","eats","Emberiza cirlus"
"Mustela nivalis","eats","Emberiza cirlus"
"Vormela peregusna","eats","Emberiza cirlus"
"Martes foina","eats","Emberiza cirlus"
"Laetiporus sulphureus","hasHost","Robinia pseudoacacia"
"Mustela erminea","eats","Emberiza cirlus"
"Canis lupus","eats","Emberiza cirlus"
"Chrysomela aenea","eats","Alnus glutinosa"
"Anoplodera sexguttata","eats","Fagus sylvatica"
"Peribalus strictus","interactsWith","Hedera helix"
"Acanthosoma haemorrhoidale","hasHost","Quercus robur"
"Chloris chloris","interactsWith","Quercus robur"
"Lanius excubitor","eats","Emberiza cirlus"
"Capreolus capreolus","eats","Alnus glutinosa"
"Loranthus europaeus","eats","Quercus robur"
"Schizophyllum commune","hasHost","Fagus sylvatica"
"Scopula ornata","interactsWith","Hedera helix"
"Maniola jurtina","visitsFlowersOf","Hedera helix"
"Phalera bucephala","visits","Quercus robur"
"Phalera bucephala","eats","Quercus robur"
"Stauropus fagi","visits","Fagus sylvatica"
"Diplazon laetatorius","parasitoidOf","Eupeodes corollae"
"Diplazon laetatorius","parasitoidOf","Episyrphus balteatus"
"Coccinella septempunctata","visitsFlowersOf","Hedera helix"
"Harmonia axyridis","interactsWith","Salix alba"
"Aglais io","visits","Hedera helix"
"Aglais io","interactsWith","Hedera helix"
"Brintesia circe","interactsWith","Hedera helix"
"Andricus quercuscalicis","parasiteOf","Quercus robur"
"Macrophya annulata","interactsWith","Hedera helix"
"Halyomorpha halys","visitsFlowersOf","Hedera helix"
"Palomena prasina","visits","Robinia pseudoacacia"
"Palomena prasina","visits","Hedera helix"
"Leptura quadrifasciata","eats","Alnus glutinosa"
"Rhagonycha fulva","pollinates","Apis mellifera"
"Rhagonycha fulva","interactsWith","Hedera helix"
"Gonocerus acuteangulatus","hasHost","Quercus robur"
"Vanessa cardui","interactsWith","Hedera helix"
"Cirsium vulgare","interactsWith","Apis mellifera"
"Viscum album","parasiteOf","Robinia pseudoacacia"
"Viscum album","hasHost","Robinia pseudoacacia"
"Sambucus nigra","mutualistOf","Paragus haemorrhous"
"Fomes fomentarius","eats","Quercus robur"
"Fomitopsis pinicola","hasHost","Fagus sylvatica"
"Meripilus giganteus","eats","Robinia pseudoacacia"
"Fistulina hepatica","interactsWith","Quercus robur"
"Columba palumbus","interactsWith","Quercus robur"
"Emberiza cia","eats","Hedera helix"
"Sturnus vulgaris","interactsWith","Hedera helix"
"Sturnus vulgaris","interactsWith","Quercus robur"
"Lophophanes cristatus","eats","Hedera helix"
"Cyanistes caeruleus","interactsWith","Hedera helix"
"Cyanistes caeruleus","interactsWith","Quercus robur"
"Periparus ater","eats","Hedera helix"
"Bubulcus ibis","eats","Emberiza cirlus"
"Dendrocopos major","createsHabitatFor","Alnus glutinosa"
"Dryobates minor","createsHabitatFor","Fagus sylvatica"
"Muscardinus avellanarius","eats","Quercus robur"
"Philaeus chrysops","interactsWith","Hedera helix"
"Nezara viridula","eats","Hedera helix"
"Deraeocoris ruber","interactsWith","Hedera helix"
"Kleidocerys resedae","eats","Alnus glutinosa"
"Aricia agestis","visitsFlowersOf","Hedera helix"
"Hipparchia statilinus","interactsWith","Hedera helix"
"Polygonia c-album","eats","Hedera helix"
"Peridea anceps","visits","Quercus robur"
"Poecilocampa populi","eats","Quercus robur"
"Poecilocampa populi","eats","Alnus glutinosa"
"Poecilocampa populi","eats","Salix alba"
"Pezotettix giornae","interactsWith","Hedera helix"
"Tettigonia viridissima","pollinates","Apis mellifera"
"Phaneroptera nana","interactsWith","Hedera helix"
"Conocephalus dorsalis","preysOn","Episyrphus balteatus"
"Hemipenthes velutina","interactsWith","Hedera helix"
"Volucella pellucens","eats","Hedera helix"
"Baccha elongata","visitsFlowersOf","Hedera helix"
"Sympetrum sanguineum","preysOn","Episyrphus balteatus"
"Vespa crabro","preysOn","Vanessa atalanta"
"Vespa crabro","interactsWith","Quercus robur"
"Vespa crabro","eats","Apis mellifera"
"Agelastica alni","interactsWith","Alnus glutinosa"
"Exochomus quadripustulatus","visits","Hedera helix"
"Martes foina","eats","Cervus elaphus"
"Pyrrhula pyrrhula","eats","Hedera helix"
"Coccothraustes coccothraustes","eats","Hedera helix"
"Corvus frugilegus","eats","Emberiza cirlus"
"Aegithalos caudatus","eats","Hedera helix"
"Otis tarda","eats","Emberiza cirlus"
"Vipera ammodytes","eats","Emberiza cirlus"
"Vipera berus","eats","Emberiza cirlus"
"Urtica dioica","interactsWith","Vanessa atalanta"
"Dendrocopos major","eats","Hedera helix"
"Corvus corax","eats","Hedera helix"
"Emberiza schoeniclus","preysOn","Apis mellifera"
"Turdus viscivorus","interactsWith","Hedera helix"
"Loxia curvirostra","eats","Hedera helix"
"Lanius senator","eats","Emberiza cirlus"
"Grus grus","eats","Emberiza cirlus"
"Falco subbuteo","preysOn","Agrotis exclamationis"
"Falco tinnunculus","eats","Emberiza cirlus"
"Circus cyaneus","eats","Emberiza cirlus"
"Aquila chrysaetos","eats","Cervus elaphus"
"Buteo lagopus","eats","Emberiza cirlus"
"Burhinus oedicnemus","eats","Emberiza cirlus"
"Bubulcus ibis","eats","Vespula germanica"
"Buteo buteo","eats","Emberiza cirlus"
"Circus macrourus","eats","Emberiza cirlus"
"Rhagium mordax","eats","Alnus glutinosa"
"Lacerta agilis","preysOn","Agrotis exclamationis"
"Platycheirus scutatus","visitsFlowersOf","Hedera helix"
"Stellaria media","interactsWith","Syrphus ribesii"
"Stellaria media","interactsWith","Eristalis tenax"
"Stellaria media","interactsWith","Eristalis arbustorum"
"Stellaria media","interactsWith","Syritta pipiens"
"Stellaria media","interactsWith","Apis mellifera"
"Abutilon theophrasti","interactsWith","Apis mellifera"
"Leucoma salicis","eats","Salix alba"
"Erigeron annuus","interactsWith","Syritta pipiens"
"Achillea millefolium","mutualistOf","Syritta pipiens"
"Xylocopa violacea","visitsFlowersOf","Hedera helix"
"Anaglyptus mysticus","eats","Alnus glutinosa"
"Alosterna tabacicolor","eats","Alnus glutinosa"
"Sus scrofa","eats","Emberiza cirlus"
"Felis silvestris","eats","Emberiza cirlus"
"Meles meles","eats","Emberiza cirlus"
"Locustella naevia","preysOn","Agrotis exclamationis"
"Plemyria rubiginata","eats","Alnus glutinosa"
"Ischnura elegans","preysOn","Episyrphus balteatus"
"Libellula depressa","preysOn","Episyrphus balteatus"
"Sambucus nigra","interactsWith","Syrphus ribesii"
"Sambucus nigra","interactsWith","Eristalis tenax"
"Sambucus nigra","interactsWith","Syritta pipiens"
"Sambucus nigra","interactsWith","Chalcosyrphus nemorum"
"Sambucus nigra","interactsWith","Apis mellifera"
"Schizophyllum commune","hasHost","Robinia pseudoacacia"
"Prionus coriarius","eats","Alnus glutinosa"
"Lacerta viridis","eats","Emberiza cirlus"
"Laetiporus sulphureus","hasHost","Salix alba"
"Laetiporus sulphureus","hasHost","Quercus robur"
"Trametes versicolor","hasHost","Salix alba"
"Eristalinus aeneus","visitsFlowersOf","Salix alba"
"Pisaura mirabilis","preysOn","Agrotis exclamationis"
"Pisaura mirabilis","preysOn","Episyrphus balteatus"
"Pisaura mirabilis","preysOn","Apis mellifera"
"Laetiporus sulphureus","parasiteOf","Fagus sylvatica"
"Peribalus strictus","hasHost","Quercus robur"
"Myathropa florea","visits","Hedera helix"
"Graphosoma italicum","eats","Quercus robur"
"Centrotus cornutus","interactsWith","Hedera helix"
"Centrotus cornutus","eats","Quercus robur"
"Ganoderma sessile","hasHost","Gleditsia triacanthos"
"Oudemansiella mucida","hasHost","Fagus sylvatica"
"Parus major","eats","Autographa gamma"
"Parus major","eats","Agrotis exclamationis"
"Caucasotachea vindobonensis","visits","Morus alba"
"Sciurus vulgaris","eats","Fagus sylvatica"
"Parus major","interactsWith","Salix alba"
"Parus major","interactsWith","Quercus robur"
"Oxalis acetosella","coOccursWith","Alnus glutinosa"
"Cardamine pratensis","coOccursWith","Alnus glutinosa"
"Eristalis lineata","visitsFlowersOf","Salix alba"
"Eristalis lineata","visitsFlowersOf","Hedera helix"
"Argynnis pandora","visits","Hedera helix"
"Physcia adscendens","epiphyteOf","Quercus robur"
"Physcia adscendens","epiphyteOf","Alnus glutinosa"
"Physcia adscendens","eats","Quercus robur"
"Solidago virgaurea","coOccursWith","Alnus glutinosa"
"Ephemera lineata","eats","Quercus robur"
"Spinus spinus","eats","Alnus glutinosa"
"Acanthosoma haemorrhoidale","visits","Alnus glutinosa"
"Acanthosoma haemorrhoidale","eats","Quercus robur"
"Acanthosoma haemorrhoidale","eats","Alnus glutinosa"
"Philanthus triangulum","interactsWith","Apis mellifera"
"Philanthus triangulum","eats","Apis mellifera"
"Pentatoma rufipes","hasHost","Quercus robur"
"Pentatoma rufipes","eats","Alnus glutinosa"
"Rhaphigaster nebulosa","eats","Quercus robur"
"Dorcus parallelipipedus","eats","Fagus sylvatica"
"Dorcus parallelipipedus","eats","Quercus robur"
"Myodes glareolus","eats","Quercus robur"
"Andromeda polifolia","interactsWith","Apis mellifera"
"Hepatica nobilis","interactsWith","Apis mellifera"
"Taraxacum officinale","interactsWith","Eristalis tenax"
"Arctium tomentosum","interactsWith","Apis mellifera"
"Stellaria media","interactsWith","Quercus robur"
"Alliaria petiolata","interactsWith","Apis mellifera"
"Hepatica nobilis","interactsWith","Hedera helix"
"Caltha palustris","coOccursWith","Alnus glutinosa"
"Geum rivale","coOccursWith","Alnus glutinosa"
"Potentilla erecta","coOccursWith","Alnus glutinosa"
